Nominal,Empirical,kfold,subset,upper,lower,flat_empirical,flat_upper,flat_lower,Model
0.2,0.241527960723267,All,,0.25110765177823,0.232843372051251,0.0415279607232667,0.0511076517782301,0.0328433720512513,VAR
0.25,0.284157585917854,All,,0.292659561729134,0.274200694527601,0.0341575859178542,0.0426595617291342,0.0242006945276015,VAR
0.3,0.324272542210514,All,,0.33373248712729,0.314510238294815,0.0242725422105137,0.0337324871272902,0.014510238294815,VAR
0.35,0.371213028379835,All,,0.381334570710095,0.360971739911388,0.0212130283798348,0.0313345707100946,0.0109717399113879,VAR
0.4,0.413962399712609,All,,0.425532870314932,0.403361872829601,0.0139623997126093,0.0255328703149323,0.00336187282960126,VAR
0.45,0.462459585678362,All,,0.47347623039157,0.450781343551671,0.0124595856783619,0.0234762303915699,0.000781343551670477,VAR
0.5,0.511794994611424,All,,0.521494431804574,0.501011854867681,0.0117949946114237,0.0214944318045743,0.00101185486768052,VAR
0.55,0.566159741348342,All,,0.575562806849479,0.555735840019159,0.0161597413483414,0.0255628068494791,0.00573584001915939,VAR
0.6,0.613818704346785,All,,0.623940246677045,0.603041551909951,0.0138187043467849,0.0239402466770446,0.00304155190995092,VAR
0.65,0.663872590108969,All,,0.674170757993055,0.653089450365226,0.013872590108969,0.0241707579930547,0.00308945036522568,VAR
0.7,0.716441144773081,All,,0.725017961920728,0.707100945994492,0.0164411447730811,0.025017961920728,0.00710094599449174,VAR
0.75,0.764938330738834,All,,0.774820380792719,0.756430367620644,0.0149383307388337,0.0248203807927194,0.00643036762064431,VAR
0.8,0.81044186324991,All,,0.818225362232068,0.801877020716082,0.0104418632499101,0.0182253622320679,0.00187702071608187,VAR
0.85,0.857142857142857,All,,0.864989222847563,0.849592863130164,0.00714285714285712,0.0149892228475631,-0.000407136869835845,VAR
0.9,0.901329182133876,All,,0.90767572745779,0.895279008501976,0.00132918213387612,0.00767572745778944,-0.0047209914980243,VAR
0.95,0.944078553466651,All,,0.948931265716681,0.939106095078434,-0.00592144653334925,-0.00106873428331933,-0.0108939049215662,VAR
0.05,0.024667704466531,All,,0.0280205963357682,0.0215543048736678,-0.025332295533469,-0.0219794036642318,-0.0284456951263322,MC
0.1,0.0592743384025865,All,,0.0640641839300683,0.0543647467369177,-0.0407256615974135,-0.0359358160699318,-0.0456352532630823,MC
0.15,0.0940007184768291,All,,0.0998682792479943,0.0880702909831158,-0.0559992815231709,-0.0501317207520057,-0.0619297090168842,MC
0.2,0.137348820500539,All,,0.145434678481619,0.129382708657646,-0.0626511794994611,-0.0545653215183811,-0.0706172913423542,MC
0.25,0.179140222727817,All,,0.187705065261645,0.171413603161298,-0.070859777272183,-0.0622949347383547,-0.078586396838702,MC
0.3,0.228715123937253,All,,0.238420548437313,0.219368937851754,-0.071284876062747,-0.0615794515626871,-0.0806310621482457,MC
0.35,0.275296371692013,All,,0.285241288468447,0.266195665189798,-0.074703628307987,-0.0647587115315531,-0.0838043348102023,MC
0.4,0.322596096275895,All,,0.332175787330859,0.313067297329661,-0.0774039037241049,-0.0678242126691415,-0.0869327026703389,MC
0.45,0.377439827565561,All,,0.387498503173273,0.367255418512753,-0.072560172434439,-0.0625014968267274,-0.082744581487247,MC
0.5,0.447251826128607,All,,0.458160699317447,0.435989701832116,-0.0527481738713926,-0.041839300682553,-0.0640102981678841,MC
0.55,0.510358040953179,All,,0.520359837145252,0.499095916656688,-0.0396419590468208,-0.029640162854748,-0.0509040833433122,MC
0.6,0.569632379355766,All,,0.579753921686026,0.558073883367261,-0.0303676206442342,-0.0202460783139743,-0.0419261166327386,MC
0.65,0.621242964914381,All,,0.63100526883008,0.610819063585199,-0.0287570350856186,-0.0189947311699198,-0.0391809364148007,MC
0.7,0.674290504131242,All,,0.684355167045863,0.664830559214465,-0.0257094958687582,-0.0156448329541372,-0.0351694407855346,MC
0.75,0.728176266315411,All,,0.738240929230032,0.718476829122261,-0.0218237336845887,-0.0117590707699677,-0.0315231708777392,MC
0.8,0.780265836426775,All,,0.788893545683152,0.771278888755838,-0.0197341635732248,-0.0111064543168483,-0.0287211112441625,MC
0.85,0.834151598610945,All,,0.842123697760747,0.8262483534906,-0.0158484013890552,-0.00787630223925284,-0.0237516465094001,MC
0.9,0.888037360795114,All,,0.894806011256137,0.881565082026105,-0.0119626392048857,-0.00519398874386301,-0.0184349179738953,MC
0.95,0.93964794635373,All,,0.944797030295773,0.934196503412765,-0.0103520536462699,-0.00520296970422696,-0.015803496587235,MC
0.05,0.0847802658364268,All,,0.0901688420548437,0.0793288228954616,0.0347802658364268,0.0401688420548437,0.0293288228954616,EMD
0.1,0.143455873548078,All,,0.151239372530236,0.136271105256855,0.0434558735480781,0.0512393725302359,0.0362711052568555,EMD
0.15,0.205125134714405,All,,0.213507364387499,0.195362830798707,0.0551251347144055,0.0635073643874985,0.0453628307987068,EMD
0.2,0.268351095677164,All,,0.277041671656089,0.259603640282601,0.0683510956771644,0.0770416716560891,0.0596036402826008,EMD
0.25,0.331936295054485,All,,0.34265656807568,0.320731050173632,0.0819362950544845,0.0926565680756796,0.0707310501736319,EMD
0.3,0.398634894024668,All,,0.408933061908753,0.388935456831517,0.0986348940246677,0.108933061908753,0.0889354568315172,EMD
0.35,0.460543647467369,All,,0.470003592384146,0.450062866722548,0.110543647467369,0.120003592384146,0.100062866722548,EMD
0.4,0.524128846844689,All,,0.533651658484014,0.514183930068255,0.124128846844689,0.133651658484014,0.114183930068255,EMD
0.45,0.58484013890552,All,,0.594539576098671,0.573640881331577,0.13484013890552,0.144539576098671,0.123640881331577,EMD
0.5,0.643036762064423,All,,0.652502694288109,0.632606873428332,0.143036762064423,0.152502694288109,0.132606873428332,EMD
0.55,0.688899532990061,All,,0.698542090767573,0.679975452041672,0.138899532990061,0.148542090767573,0.129975452041672,EMD
0.6,0.731409412046462,All,,0.740692731409412,0.722006346545324,0.131409412046462,0.140692731409412,0.122006346545324,EMD
0.65,0.77763142138666,All,,0.785893904921566,0.76834810202371,0.12763142138666,0.135893904921566,0.11834810202371,EMD
0.7,0.813794755119148,All,,0.821344749131841,0.805280804694049,0.113794755119148,0.12134474913184,0.105280804694049,EMD
0.75,0.847203927673333,All,,0.855170039516226,0.839779667105736,0.0972039276733325,0.105170039516226,0.0897796671057358,EMD
0.8,0.878697162016525,All,,0.884867081786613,0.871808765417315,0.0786971620165249,0.0848670817866124,0.0718087654173152,EMD
0.85,0.911028619327027,All,,0.917438031373488,0.905457430247875,0.0610286193270268,0.0674380313734883,0.0554574302478746,EMD
0.9,0.939168961800982,All,,0.943901927912825,0.934076757274578,0.039168961800982,0.0439019279128249,0.0340767572745778,EMD
0.95,0.966590827445815,All,,0.970781942282361,0.962935576577656,0.016590827445815,0.0207819422823614,0.0129355765776555,EMD
