Nominal,Empirical,kfold,subset,upper,lower,flat_empirical,flat_upper,flat_lower,Model
0.05,0.0271215043394407,All,,0.0305599083895853,0.023625843780135,-0.0228784956605593,-0.0194400916104147,-0.026374156219865,VAR
0.1,0.0578592092574735,All,,0.0628646335583414,0.052974324975892,-0.0421407907425265,-0.0371353664416586,-0.047025675024108,VAR
0.15,0.0901639344262295,All,,0.0961336788813886,0.0842574734811958,-0.0598360655737705,-0.0538663211186114,-0.0657425265188042,VAR
0.2,0.132232401157184,All,,0.140371865959499,0.124695636451302,-0.0677675988428158,-0.0596281340405015,-0.0753043635486982,VAR
0.25,0.181051108968177,All,,0.188645130183221,0.173216007714561,-0.0689488910318226,-0.0613548698167792,-0.0767839922854388,VAR
0.3,0.24095949855352,All,,0.24958112343298,0.232154050144648,-0.0590405014464802,-0.0504188765670202,-0.067845949855352,VAR
0.35,0.305810028929605,All,,0.316480834136934,0.296585703953713,-0.0441899710703954,-0.0335191658630665,-0.0534142960462873,VAR
0.4,0.372709739633558,All,,0.38362162487946,0.362096190935391,-0.0272902603664417,-0.0163783751205401,-0.0379038090646094,VAR
0.45,0.443948891031823,All,,0.455113910318226,0.433811475409836,-0.00605110896817745,0.00511391031822567,-0.0161885245901639,VAR
0.5,0.520853423336548,All,,0.531340405014465,0.510595467695275,0.0208534233365477,0.0313404050144648,0.0105954676952749,VAR
0.55,0.585824493731919,All,,0.597763982642237,0.573707208293153,0.035824493731919,0.0477639826422371,0.0237072082931532,VAR
0.6,0.652603664416586,All,,0.662849566055931,0.642833895853423,0.0526036644165864,0.0628495660559306,0.0428338958534232,VAR
0.65,0.708534233365477,All,,0.717821841851495,0.698345588235294,0.0585342333654774,0.0678218418514947,0.048345588235294,VAR
0.7,0.765911282545805,All,,0.773815694310511,0.758070154291225,0.0659112825458053,0.0738156943105112,0.0580701542912248,VAR
0.75,0.815091610414658,All,,0.823110535197686,0.806711065573771,0.0650916104146577,0.0731105351976856,0.0567110655737706,VAR
0.8,0.857762777242044,All,,0.865058461909354,0.85004218900675,0.0577627772420443,0.0650584619093539,0.0500421890067502,VAR
0.85,0.892357762777242,All,,0.899412367405979,0.885848601735776,0.042357762777242,0.0494123674059789,0.0358486017357763,VAR
0.9,0.925747348119576,All,,0.931837632594021,0.919599807135969,0.0257473481195757,0.0318376325940212,0.0195998071359691,VAR
0.95,0.954194792671167,All,,0.958597516875603,0.949855351976856,0.00419479267116685,0.00859751687560284,-0.000144648023143623,VAR
0.05,0.0266393442622951,All,,0.0301982883317261,0.023023143683703,-0.0233606557377049,-0.0198017116682739,-0.026976856316297,MC
0.1,0.0584619093539055,All,,0.0632262536162006,0.0538813886210222,-0.0415380906460945,-0.0367737463837994,-0.0461186113789778,MC
0.15,0.0943828351012536,All,,0.100720226615236,0.0885969141755063,-0.0556171648987464,-0.0492797733847637,-0.0614030858244937,MC
0.2,0.137174541947927,All,,0.144590766634523,0.130183220829315,-0.0628254580520733,-0.0554092333654774,-0.0698167791706847,MC
0.25,0.179725168756027,All,,0.18731918997107,0.172067864030858,-0.070274831243973,-0.0626808100289296,-0.0779321359691418,MC
0.3,0.221311475409836,All,,0.231017960462874,0.212689850530376,-0.0786885245901639,-0.0689820395371263,-0.0873101494696239,MC
0.35,0.263138862102218,All,,0.272845347155256,0.253971793635487,-0.086861137897782,-0.0771546528447444,-0.096028206364513,MC
0.4,0.313283510125362,All,,0.323237102217936,0.303995901639344,-0.0867164898746384,-0.0767628977820637,-0.0960040983606558,MC
0.45,0.361378977820636,All,,0.372170323047252,0.351190332690453,-0.0886210221793636,-0.0778296769527483,-0.0988096673095468,MC
0.5,0.401759884281582,All,,0.412379459980714,0.390968539054966,-0.0982401157184185,-0.0876205400192864,-0.109031460945034,MC
0.55,0.444551591128255,All,,0.455285679845709,0.434242405978785,-0.105448408871745,-0.0947143201542913,-0.115757594021215,MC
0.6,0.500241080038573,All,,0.512008799421408,0.488416104146577,-0.0997589199614272,-0.0879912005785921,-0.111583895853423,MC
0.65,0.603182256509161,All,,0.613789778206365,0.594078471552556,-0.046817743490839,-0.0362102217936355,-0.0559215284474445,MC
0.7,0.662246865959499,All,,0.671769527483124,0.651151157184185,-0.0377531340405014,-0.0282304725168756,-0.0488488428158149,MC
0.75,0.716128254580521,All,,0.725891996142719,0.70696118611379,-0.0338717454194792,-0.0241080038572806,-0.0430388138862102,MC
0.8,0.773505303760849,All,,0.781702025072324,0.764705882352941,-0.0264946962391515,-0.018297974927676,-0.0352941176470589,MC
0.85,0.822685631629701,All,,0.830882352941176,0.814844503375121,-0.0273143683702989,-0.0191176470588235,-0.0351554966248794,MC
0.9,0.876205400192864,All,,0.883742164898747,0.869937319189971,-0.0237945998071359,-0.0162578351012536,-0.0300626808100289,MC
0.95,0.928519768563163,All,,0.933944069431051,0.922486740597878,-0.021480231436837,-0.0160559305689488,-0.0275132594021215,MC
0.05,0.0853423336547734,All,,0.0914326181292189,0.0800385728061717,0.0353423336547734,0.0414326181292189,0.0300385728061716,EMD
0.1,0.137897782063645,All,,0.144976494696239,0.130722637415622,0.0378977820636451,0.0449764946962391,0.030722637415622,EMD
0.15,0.189971070395371,All,,0.197926711668274,0.182916465766635,0.0399710703953713,0.0479267116682739,0.0329164657666345,EMD
0.2,0.244455159112825,All,,0.253254580520733,0.235294117647059,0.0444551591128254,0.0532545805207329,0.0352941176470588,EMD
0.25,0.29423818707811,All,,0.303640308582449,0.284772782063645,0.0442381870781099,0.0536403085824494,0.0347727820636451,EMD
0.3,0.345588235294118,All,,0.355903447444552,0.33490537608486,0.0455882352941177,0.0559034474445516,0.0349053760848602,EMD
0.35,0.398264223722276,All,,0.40857943587271,0.388259402121504,0.0482642237222759,0.0585794358727098,0.0382594021215044,EMD
0.4,0.452145612343298,All,,0.462753134040502,0.441836427193828,0.052145612343298,0.0627531340405014,0.0418364271938283,EMD
0.45,0.510969141755063,All,,0.521094503375121,0.500533389585342,0.0609691417550627,0.0710945033751205,0.0505333895853423,EMD
0.5,0.572926711668274,All,,0.583534233365477,0.56268081002893,0.0729267116682739,0.0835342333654774,0.0626808100289296,EMD
0.55,0.62198649951784,All,,0.631870781099325,0.61155074734812,0.0719864995178399,0.0818707810993249,0.0615507473481196,EMD
0.6,0.671287367405979,All,,0.682256509161041,0.661339802314368,0.0712873674059789,0.0822565091610414,0.0613398023143684,EMD
0.65,0.714199614271938,All,,0.723303399228544,0.704607642237223,0.0641996142719382,0.0733033992285438,0.0546076422372227,EMD
0.7,0.756509161041466,All,,0.765308582449373,0.747227579556413,0.0565091610414659,0.0653085824493732,0.0472275795564128,EMD
0.75,0.793756027000964,All,,0.802675988428158,0.785496022179364,0.0437560270009644,0.0526759884281581,0.0354960221793637,EMD
0.8,0.826542912246866,All,,0.834802917068467,0.818587270973963,0.0265429122468659,0.0348029170684667,0.0185872709739633,EMD
0.85,0.862222757955641,All,,0.870121142719383,0.855593056894889,0.0122227579556413,0.0201211427193829,0.00559305689488909,EMD
0.9,0.893322082931533,All,,0.899951783992286,0.887231798457088,-0.00667791706846677,-4.8216007714541e-05,-0.0127682015429124,EMD
0.95,0.924059787849566,All,,0.92954737222758,0.918566176470588,-0.0259402121504339,-0.0204526277724204,-0.0314338235294117,EMD
