Nominal,Empirical,kfold,subset,upper,lower,flat_empirical,flat_upper,flat_lower,Model
0.4,0.422698945349952,All,,0.432172818791946,0.413590604026846,0.022698945349952,0.0321728187919462,0.0135906040268456,VAR
0.45,0.465244487056568,All,,0.476516059443912,0.454931687440077,0.0152444870565676,0.0265160594439117,0.00493168744007672,VAR
0.5,0.513422818791946,All,,0.524089165867689,0.503412631831256,0.0134228187919463,0.0240891658676894,0.00341263183125606,VAR
0.55,0.557526366251198,All,,0.56886085810163,0.547459252157239,0.0075263662511984,0.0188608581016299,-0.00254074784276126,VAR
0.6,0.603427612655801,All,,0.614459491850431,0.5923388063279,0.00342761265580061,0.0144594918504314,-0.00766119367209972,VAR
0.65,0.649688398849473,All,,0.659578739213806,0.638599592521572,-0.000311601150527308,0.00957873921380637,-0.0114004074784276,VAR
0.7,0.697267497603068,All,,0.708173537871525,0.687257310642378,-0.0027325023969319,0.00817353787152453,-0.0127426893576221,VAR
0.75,0.743288590604027,All,,0.751860618408437,0.734357023010547,-0.00671140939597315,0.00186061840843721,-0.0156429769894535,VAR
0.8,0.788830297219559,All,,0.796443552253116,0.779659036433365,-0.011169702780441,-0.00355644774688402,-0.0203409635666347,VAR
0.85,0.834012464046021,All,,0.841985258868648,0.826153523489933,-0.0159875359539788,-0.00801474113135192,-0.0238464765100671,VAR
0.9,0.879793863854266,All,,0.886271572387344,0.872716922339406,-0.0202061361457335,-0.0137284276126559,-0.0272830776605945,VAR
0.95,0.932286673058485,All,,0.937622842761266,0.926830656759348,-0.0177133269415148,-0.0123771572387344,-0.0231693432406519,VAR
0.05,0.0237296260786194,All,,0.0270853307766059,0.0207903883029722,-0.0262703739213806,-0.0229146692233941,-0.0292096116970278,MC
0.1,0.0562080536912752,All,,0.0616700623202301,0.0514141898370086,-0.0437919463087248,-0.0383299376797699,-0.0485858101629914,MC
0.15,0.0947986577181208,All,,0.100790987535954,0.0882011025886865,-0.0552013422818792,-0.049209012464046,-0.0617988974113135,MC
0.2,0.13902205177373,All,,0.146395613614573,0.131768336529243,-0.0609779482262704,-0.0536043863854267,-0.0682316634707574,MC
0.25,0.180608820709492,All,,0.189363614573346,0.172516179290508,-0.0693911792905081,-0.0606363854266539,-0.0774838207094919,MC
0.3,0.232142857142857,All,,0.241439956855225,0.222189597315436,-0.0678571428571428,-0.0585600431447747,-0.0778104026845637,MC
0.35,0.276246404602109,All,,0.286079817833174,0.266595757430489,-0.0737535953978907,-0.0639201821668265,-0.083404242569511,MC
0.4,0.340963566634708,All,,0.351812679769895,0.330473993288591,-0.0590364333652925,-0.0481873202301055,-0.0695260067114094,MC
0.45,0.407957813998083,All,,0.418144774688399,0.397588087248322,-0.0420421860019176,-0.0318552253116012,-0.0524119127516778,MC
0.5,0.468120805369128,All,,0.479278523489933,0.458167545541707,-0.0318791946308725,-0.0207214765100671,-0.0418324544582934,MC
0.55,0.524448705656759,All,,0.536703020134228,0.513593600191754,-0.0255512943432407,-0.0132969798657718,-0.0364063998082456,MC
0.6,0.578259827420901,All,,0.588869247363375,0.567587488015341,-0.0217401725790988,-0.011130752636625,-0.0324125119846596,MC
0.65,0.629554170661553,All,,0.6396842042186,0.619783676893576,-0.0204458293384469,-0.0103157957813999,-0.0302163231064238,MC
0.7,0.681687440076702,All,,0.691874400767018,0.671916946308725,-0.0183125599232982,-0.00812559923298173,-0.0280830536912751,MC
0.75,0.731783317353787,All,,0.740966562799617,0.722555129434324,-0.0182166826462129,-0.00903343720038352,-0.0274448705656759,MC
0.8,0.783796740172579,All,,0.792009228187919,0.774568552253116,-0.016203259827421,-0.00799077181208063,-0.025431447746884,MC
0.85,0.834132310642378,All,,0.842944031639501,0.826159515819751,-0.0158676893576222,-0.0070559683604986,-0.0238404841802492,MC
0.9,0.885666347075743,All,,0.89256052253116,0.878772171620326,-0.0143336529242569,-0.00743947746883988,-0.0212278283796741,MC
0.95,0.937080536912752,All,,0.941697627037392,0.932766059443912,-0.0129194630872482,-0.00830237296260783,-0.0172339405560882,MC
0.05,0.0817353787152445,All,,0.087607861936721,0.0753835091083413,0.0317353787152445,0.037607861936721,0.0253835091083413,EMD
0.1,0.138422818791946,All,,0.145556687440077,0.13183125599233,0.0384228187919463,0.0455566874400767,0.0318312559923298,EMD
0.15,0.201462128475551,All,,0.210519534995206,0.19228487535954,0.0514621284755513,0.0605195349952061,0.0422848753595398,EMD
0.2,0.266418983700863,All,,0.276075623202301,0.257064956855225,0.0664189837008629,0.076075623202301,0.0570649568552253,EMD
0.25,0.332214765100671,All,,0.342162032598274,0.324122123681688,0.0822147651006712,0.0921620325982742,0.0741221236816875,EMD
0.3,0.392497603068073,All,,0.403163950143816,0.382127876318313,0.0924976030680729,0.103163950143816,0.0821278763183126,EMD
0.35,0.452181208053691,All,,0.46214046021093,0.442410714285714,0.102181208053691,0.11214046021093,0.0924107142857143,EMD
0.4,0.51402205177373,All,,0.524820230105465,0.503652325023969,0.11402205177373,0.124820230105465,0.103652325023969,EMD
0.45,0.578379674017258,All,,0.589480465004794,0.567770254074784,0.128379674017258,0.139480465004794,0.117770254074784,EMD
0.5,0.632670182166827,All,,0.641550814956855,0.621877996164909,0.132670182166826,0.141550814956855,0.121877996164909,EMD
0.55,0.685402684563758,All,,0.695532718120805,0.675272651006711,0.135402684563758,0.145532718120805,0.125272651006711,EMD
0.6,0.731543624161074,All,,0.740714884947268,0.72201282358581,0.131543624161074,0.140714884947267,0.12201282358581,EMD
0.65,0.771452540747843,All,,0.780743648130393,0.762880512943432,0.121452540747843,0.130743648130393,0.112880512943432,EMD
0.7,0.806807286673059,All,,0.814420541706616,0.798714645254075,0.106807286673059,0.114420541706616,0.0987146452540748,EMD
0.75,0.841802492809204,All,,0.849838207094918,0.834372003835091,0.0918024928092043,0.0998382070949184,0.0843720038350911,EMD
0.8,0.873681687440077,All,,0.880575862895494,0.86673058485139,0.0736816874400766,0.0805758628954937,0.0667305848513902,EMD
0.85,0.906999041227229,All,,0.912991371045062,0.900704098753596,0.0569990412272292,0.0629913710450624,0.0507040987535955,EMD
0.9,0.938998082454458,All,,0.943911792905082,0.934084372003835,0.0389980824544582,0.0439117929050815,0.0340843720038351,EMD
0.95,0.966682646212848,All,,0.970278044103548,0.962727708533078,0.0166826462128477,0.0202780441035475,0.0127277085330777,EMD
