Nominal,Empirical,kfold,subset,upper,lower,flat_empirical,flat_upper,flat_lower,Model
0.85,0.911403085824494,All,,0.917671166827387,0.904951181292189,0.0614030858244937,0.0676711668273867,0.0549511812921891,VAR
0.9,0.943225650916104,All,,0.947806171648988,0.938283510125362,0.0432256509161041,0.0478061716489875,0.0382835101253616,VAR
0.95,0.969864995178399,All,,0.973607762777242,0.966426591128254,0.0198649951783992,0.0236077627772421,0.0164265911282546,VAR
0.05,0.0267598842815815,All,,0.0301350048216008,0.0231436837029894,-0.0232401157184185,-0.0198649951783992,-0.0268563162970106,MC
0.1,0.0629218900675024,All,,0.0680478543876567,0.0576121022179364,-0.0370781099324976,-0.0319521456123433,-0.0423878977820637,MC
0.15,0.0967936354869817,All,,0.103607160077146,0.0908238910318226,-0.0532063645130183,-0.0463928399228544,-0.0591761089681774,MC
0.2,0.134161041465767,All,,0.14175506268081,0.12668756027001,-0.0658389585342334,-0.05824493731919,-0.0733124397299904,MC
0.25,0.173336547733848,All,,0.181355472516876,0.165495419479267,-0.0766634522661524,-0.0686445274831244,-0.0845045805207329,MC
0.3,0.218056894889103,All,,0.22643743972999,0.208826542912247,-0.0819431051108968,-0.0735625602700096,-0.0911734570877531,MC
0.35,0.260969141755063,All,,0.269711306653809,0.251663452266152,-0.0890308582449373,-0.0802886933461909,-0.0983365477338476,MC
0.4,0.305327868852459,All,,0.31449493731919,0.295741923818708,-0.094672131147541,-0.0855050626808101,-0.104258076181292,MC
0.45,0.351253616200579,All,,0.361626084860174,0.341363307618129,-0.0987463837994214,-0.0883739151398265,-0.108636692381871,MC
0.5,0.391031822565092,All,,0.400916104146577,0.381147540983607,-0.108968177434908,-0.0990838958534233,-0.118852459016393,MC
0.55,0.434546769527483,All,,0.444976494696239,0.424707690453231,-0.115453230472517,-0.105023505303761,-0.12529230954677,MC
0.6,0.476494696239151,All,,0.487831485053038,0.466547131147541,-0.123505303760849,-0.112168514946962,-0.133452868852459,MC
0.65,0.535318225650916,All,,0.547194431051109,0.523860896817743,-0.114681774349084,-0.102805568948891,-0.126139103182257,MC
0.7,0.636571841851495,All,,0.646760486981678,0.627226976856316,-0.0634281581485052,-0.0532395130183221,-0.0727730231436836,MC
0.75,0.710583413693346,All,,0.719744455159113,0.701169238187078,-0.0394165863066538,-0.0302555448408872,-0.048830761812922,MC
0.8,0.764705882352941,All,,0.773568587270974,0.755785920925747,-0.0352941176470589,-0.0264314127290262,-0.0442140790742527,MC
0.85,0.823408871745419,All,,0.831846673095468,0.81478724686596,-0.0265911282545805,-0.0181533269045323,-0.0352127531340404,MC
0.9,0.879218900675024,All,,0.886698408871746,0.871923216007715,-0.020781099324976,-0.0133015911282545,-0.0280767839922854,MC
0.95,0.932738669238187,All,,0.938283510125362,0.927428881388621,-0.0172613307618129,-0.0117164898746384,-0.022571118611379,MC
0.05,0.0525554484088718,All,,0.0573830761812922,0.0479749276759884,0.00255544840887174,0.00738307618129218,-0.00202507232401158,EMD
0.1,0.092695274831244,All,,0.0987855593056895,0.0867888138862102,-0.00730472516875604,-0.00121444069431051,-0.0132111861137898,EMD
0.15,0.138138862102218,All,,0.145853423336548,0.130779893924783,-0.0118611378977821,-0.00414657666345225,-0.019220106075217,EMD
0.2,0.188283510125362,All,,0.195998071359691,0.180207328833173,-0.0117164898746384,-0.0040019286403086,-0.0197926711668274,EMD
0.25,0.247830279652845,All,,0.256572444551591,0.238841007714561,-0.00216972034715526,0.00657244455159112,-0.0111589922854388,EMD
0.3,0.307497589199614,All,,0.317864030858245,0.297188404050145,0.0074975891996143,0.017864030858245,-0.00281159594985531,EMD
0.35,0.374156219864995,All,,0.384643201542912,0.363060511089682,0.0241562198649952,0.0346432015429123,0.0130605110896818,EMD
0.4,0.443225650916104,All,,0.454556412729026,0.43207268563163,0.0432256509161041,0.054556412729026,0.0320726856316297,EMD
0.45,0.536644165863067,All,,0.547676591128255,0.526093900675024,0.0866441658630665,0.0976765911282546,0.076093900675024,EMD
0.5,0.615718418514947,All,,0.626446480231437,0.605472516875603,0.115718418514947,0.126446480231437,0.105472516875603,EMD
0.55,0.675506268081003,All,,0.685028929604629,0.666281943105111,0.125506268081003,0.135028929604629,0.116281943105111,EMD
0.6,0.734691417550627,All,,0.743737945998071,0.725226012536162,0.134691417550627,0.143737945998071,0.125226012536162,EMD
0.65,0.782907425265188,All,,0.790926350048216,0.774165260366442,0.132907425265188,0.140926350048216,0.124165260366442,EMD
0.7,0.823891031822565,All,,0.831732160077146,0.815808823529412,0.123891031822565,0.131732160077146,0.115808823529412,EMD
0.75,0.857521697203472,All,,0.864576301832208,0.850162729026037,0.107521697203472,0.114576301832208,0.100162729026037,EMD
0.8,0.887897782063645,All,,0.894470226615236,0.880544840887175,0.0878977820636451,0.0944702266152362,0.0805448408871745,EMD
0.85,0.914296046287367,All,,0.919783630665381,0.908326301832208,0.0642960462873674,0.069783630665381,0.0583263018322083,EMD
0.9,0.93599324975892,All,,0.941297010607522,0.931349445515911,0.0359932497589199,0.0412970106075217,0.0313494455159112,EMD
0.95,0.956364513018322,All,,0.960945033751205,0.951961788813886,0.00636451301832208,0.0109450337512055,0.00196178881388631,EMD
